,Equation,,0.1,0.025,0.013,0.0073,0.0022,0.0017,0.0014,0.001,0.00083,0.00071,0.00059,0.00052
atp_c,Consensus,0.025,12.963571699734517,14.017280020190368,15.524446620774457,17.383659727085934,22.88748297473852,24.510124698210134,25.64305365964597,27.43491464079064,28.46456217369394,29.254095479277776,29.82498130110162,29.840283507281192
atp_c,Consensus,0.975,13.013339528292384,14.092401555370234,15.63115823828825,17.420702190802213,22.974706186514243,24.558337797531586,25.687261746552046,27.464542951838226,28.493657326408115,29.304101364218226,29.873666872089867,29.91190787874058
atp_c,Derived,0.025,13.25684502105457,14.260808084245749,15.609506785538832,17.30297031567723,22.323069902470113,23.896282191461044,24.929706566635534,26.578920174859885,27.525510509628944,28.242888495512137,28.748705348875223,28.764288591046146
atp_c,Derived,0.975,13.316515610289844,14.35908679611123,15.665317305606235,17.346496114443905,22.500673679912143,23.982941784414155,24.98648244861106,26.609883680822286,27.577857980899516,28.340042568466576,28.816426210426027,28.815678864582086
atp_c,Fitted,0.025,13.251450955707652,14.277992190013011,15.643514298317635,17.420610437754895,22.61608281596447,24.141686142974713,25.19989995879033,26.769332761455694,27.6600847964533,28.333265617957252,28.999189849135043,29.150075147048973
atp_c,Fitted,0.975,13.307215621686286,14.365192388345193,15.71420808714061,17.497652549868093,22.80904536412311,24.19931775387722,25.236204306599152,26.798450528458655,27.6834797996567,28.73756132922774,29.04204608897162,29.20324217993283
atp_c,Interpolated,0.025,13.260460876847418,14.288033561453126,15.625336476362197,17.389332672732994,22.606272012945567,24.134480056791848,25.199635068216484,26.77051077533935,27.661887219976308,28.37580513050623,28.9999728481325,29.15191172203828
atp_c,Interpolated,0.975,13.319318407999136,14.411334649717356,15.711921067582622,17.45115423870716,23.019930717247366,24.170390285725237,25.24027996517537,26.82284182613714,27.70024409468142,28.413944105071547,29.05957515832516,29.20612877249474
atp_c,ScaledConsensus,0.025,11.907237252001051,12.781055486268317,14.329264789468395,16.12313368458948,21.967917546780978,23.583128350623298,24.712897633296777,26.480918146253423,27.49988875958425,28.27989620219287,28.85893048734813,28.91498670617629
atp_c,ScaledConsensus,0.975,11.969132049283818,12.954932466701207,14.415869832378316,16.192551756398206,22.010560022696694,23.62392871004393,24.75483697908699,26.520570615594988,27.53091036841194,28.310004771390098,28.90442687286712,28.953585082720696
nadh_c,Consensus,0.025,1.6228659048707037,1.644128333316965,1.6763200717554105,1.7015026434004208,1.8088194503614683,1.8387021718173144,1.8559865536646136,1.9026902773676064,1.9262753775384394,1.9429929138211468,1.9462695508559649,1.874989272860819
nadh_c,Consensus,0.975,1.6508434809175274,1.671764952456952,1.6982507908955657,1.7247536382306332,1.8255200066078308,1.852599756264255,1.8736976022289384,1.9131955359483044,1.9467346841009343,1.9613999626884688,1.9535078175428888,1.9390183688037554
nadh_c,Derived,0.025,1.425211337120045,1.369641279040697,1.3795155441918645,1.440856968072292,1.5119692215770026,1.6975057662350128,1.741641691955626,1.8079743857331954,1.8434255328392184,1.866165493965028,1.8749666139775387,1.856828272870036
nadh_c,Derived,0.975,1.4561380067912666,1.395400793621989,1.4059558045750886,1.4598135628298088,1.6596585461450988,1.7203119214464082,1.7571996895950763,1.820463311829012,1.8533401793539472,1.8789322438247607,1.8845205026113996,1.8655450551180706
nadh_c,Fitted,0.025,1.4369080559059102,1.372745763479772,1.4076231623908464,1.4572334132288283,1.6352631922249108,1.6928591256340908,1.7269807226396776,1.778918565694937,1.8084140183636948,1.7676437528428683,1.8513705458161123,1.85865389187248
nadh_c,Fitted,0.975,1.456385343810667,1.3954589755578155,1.4311866299027578,1.476350810937663,1.657175957942551,1.705041984926307,1.736562282628272,1.790288668491826,1.8152358923582665,1.8402073019368776,1.8568824640452235,1.8705915609953094
nadh_c,Interpolated,0.025,1.4257068953555103,1.3690676773521882,1.418505686487004,1.4591058372139802,1.6436300289639623,1.6951094733540022,1.726245812509933,1.773292900407224,1.8076783689870153,1.8323241793302065,1.851469734165309,1.861220824181259
nadh_c,Interpolated,0.975,1.456548191270853,1.389799499648007,1.444576723932468,1.4811303724243048,1.663511570529696,1.7069162671621438,1.7399338980522492,1.7897842909604091,1.8189550170530686,1.8393090338979383,1.8600586680435942,1.8710185244849382
nadh_c,ScaledConsensus,0.025,1.6086794064596737,1.5564428928357108,1.6596520594697721,1.6888757055833061,1.7900187812001578,1.8222678553623106,1.840933841241492,1.887245767003025,1.9156316530580004,1.9319785047524263,1.928281793858188,1.9156889900189293
nadh_c,ScaledConsensus,0.975,1.6399393983881758,1.6850195697953005,1.6914721986232861,1.7321620026107738,1.8238979978432108,1.837088930558429,1.8553017229343025,1.8987280471297996,1.9255343161843552,1.9408310347124162,1.938144039404797,1.9239339752178026
nadph_c,Consensus,0.025,0.8924619754130481,0.8401653592345574,0.7747750073739537,0.706042377194582,0.44842390224176315,0.3811022073175125,0.3419685395237872,0.2834214968650749,0.24840368635372517,0.22152735136679896,0.18524365137307866,0.1714852106553339
nadph_c,Consensus,0.975,0.9228996576982454,0.8772472193028706,0.8164511463372215,0.7298158440653132,0.4966065379257298,0.41862408433593806,0.38443045322815667,0.3170130361729181,0.27324845264736286,0.25747735904200614,0.20764239377086172,0.38364004525309525
nadph_c,Derived,0.025,0.6456825784667852,0.5158553679676051,0.42968558481254066,0.404351045476392,0.30833905802495515,0.27442153028215954,0.25959605616857284,0.24188187974898515,0.22350512860401256,0.20689695803686897,0.19228308454503645,0.17604385161466307
