,27.9,23.9,19.9,16.9,13.9,9.9,7.9,5.9,1.9,0.9,0.0,C0.1
(1->4)-beta-D-glucan,2.211571089171572,2.1725877223901944,2.1399158188485385,2.0936736006362717,2.048713771282391,1.9044446336348693,1.850220081835599,1.7939034086646033,2.0077941949736924,2.1125926643099096,2.172051309068317,2.0933621105890032
(1->4)-beta-D-mannan,0.4320140956856814,0.43148721866429907,0.4321625797321604,0.4282379058171399,0.42442207093052237,0.42401189660389216,0.42775922313914,0.43165113108024733,0.4284934320533356,0.43939422501858977,0.4406755879701811,0.4456764502169419
"1,2-diglyceride",0.0025003162763651146,0.0021243117281085373,0.0017568784220816413,0.0014653799487025568,0.0011819653088623828,0.0009654031703235416,0.0008663599726125078,0.0007634954359732626,0.00045950278033185445,0.00040057733481579385,0.0003316859778177127,0.000742181591106265
1-phosphatidyl-1D-myo-inositol(1-),0.0038681724574605564,0.0035749337801968886,0.00329370769402678,0.0030506333777594744,0.002814299996659036,0.0025972562583956122,0.0025131823132266327,0.002425864581033936,0.002111229169408399,0.002094682585958098,0.0020310880088946297,0.0029150148612073633
Ceramide,0.00016894570342780907,0.00013582864968666083,0.00010332410386169499,7.807075051673081e-05,5.351772298264833e-05,5.0405294115884746e-05,4.932232532152892e-05,4.819757283169932e-05,4.360518525314969e-05,4.371118617434592e-05,4.28432438895123e-05,4.91771482569733e-05
DNA,0.014605422012796868,0.01490337943257387,0.01524061596835605,0.015335503008402243,0.015427758641745537,0.01662870975307302,0.01738284094572008,0.018166068441293964,0.02292303868062805,0.02466333329457571,0.025883289209682872,0.02610577353809093
Glucosylceramide,1.4329734247279377e-05,1.2287495857888849e-05,1.0293893196267452e-05,8.704492860941958e-06,7.159169764129996e-06,9.49609581708266e-06,1.0750477131962417e-05,1.2053255674114226e-05,1.5211860206338427e-05,1.636716470443046e-05,1.717716729768683e-05,2.0597760779940872e-05
IPC,2.0262605356431232e-05,1.737482880636474e-05,1.4555824401057023e-05,1.2308372271636174e-05,1.0123246468285932e-05,1.3427718801200907e-05,1.5201445592730463e-05,1.704360728330538e-05,2.1509953693436106e-05,2.3143583369142457e-05,2.4288947449285715e-05,2.912575283727223e-05
L-alanine residue,0.21963621279594095,0.22214526804157333,0.2252535304374146,0.22525951503827132,0.22526533367422066,0.22378260707732273,0.2251286292699474,0.22652658442840715,0.2231244336119823,0.22838773632644802,0.22864406913855215,0.28665591696500003
L-arginine residue,0.2172771816493542,0.22013446907947307,0.223582904977587,0.22385921352229587,0.22412785948045696,0.22044362791825506,0.22066021607832986,0.22088516076148373,0.21448487588455195,0.21880914559405226,0.21832395991867024,0.21462023816852974
L-asparagine residue,0.14415707253657917,0.14317214943818474,0.14259189616408766,0.14069917076020985,0.13885893440343566,0.13645164589107348,0.13652245221430623,0.13659599042590273,0.13246044185778258,0.13508803812212425,0.13474564895828828,0.1646017822912375
L-aspartic acid residue,0.14415707253657922,0.1431721494381848,0.14259189616408774,0.14069917076020996,0.13885893440343577,0.13645164589107367,0.1365224522143064,0.1365959904259029,0.13246044185778252,0.13508803812212414,0.13474564895828814,0.16460178229123737
L-cysteine residue,0.03561786946963656,0.035794502461537675,0.03606930336687277,0.035904332447533806,0.035743936500527415,0.035517839400402304,0.03573608171317988,0.03596274437046242,0.03543543174957393,0.03627437493339906,0.03631812275910768,0.0416566216219629
L-glutamic acid residue,0.17888798847804305,0.18839569171348497,0.19835914795377463,0.20374333583268475,0.20897820945258422,0.2147470405966796,0.21962659254327266,0.22469441003698754,0.23129041074907103,0.23912424484093364,0.24175608787742003,0.2717405640859494
L-glutamine residue,0.17888798847804302,0.18839569171348503,0.19835914795377477,0.20374333583268492,0.20897820945258438,0.2147470405966797,0.21962659254327277,0.22469441003698756,0.23129041074907106,0.23912424484093367,0.24175608787742003,0.27174056408594943
L-histidine residue,0.06296529548007052,0.06267229850548423,0.0625554608030158,0.06182762984692965,0.06111998309361226,0.059293955933025395,0.05893560863690415,0.05856343538903528,0.05569693592478195,0.056536907316600084,0.05612937151155408,0.055270455670425066
L-isoleucine residue,0.10436887241329464,0.10432913026340179,0.1045794542141991,0.10369439718454711,0.10283388454998989,0.10344176059621601,0.10470914343791675,0.10602542513892199,0.10622603556772127,0.10915942074394602,0.10970694888629132,0.12713078861570665
L-leucine residue,0.1814280914351997,0.18119055154225377,0.18145797242074346,0.17979804339053523,0.1781841475000929,0.1800190128559312,0.1826122613649896,0.18530556400908427,0.18672003382661587,0.19212566197403116,0.1933362874028674,0.2311940972124605
L-lysine residue,0.18329117367938574,0.18292827351144403,0.18307605123569465,0.18131048882059927,0.1795938889695295,0.17579328739424013,0.1755356605692522,0.17526809384492725,0.1689814264893381,0.1720960149911172,0.17142293215104906,0.2034018365281302
L-methionine residue,0.033439957874965384,0.033997658927531024,0.0346458302582479,0.034773361478917554,0.03489735600470521,0.03543426735267601,0.03603238962273628,0.03665358897398168,0.03717297589116818,0.038305008738874886,0.03860160696850947,0.04158346057347846
L-phenylalanine residue,0.08285052191457032,0.08305204686879662,0.08348282512977975,0.08294821849981189,0.08242843757700932,0.08265597313634901,0.08353987532257759,0.08445788070731987,0.08426416282484044,0.0865081923210431,0.08686004306954548,0.10419108244074214
L-proline residue,0.1257637539506481,0.1267511197737516,0.12808353527367777,0.1277631428935981,0.12745163563266734,0.1270008592161561,0.12795966886966967,0.12895547184264788,0.1275603882884672,0.1306986050105641,0.1309736940149385,0.14366298183032092
