,0.0,0.9,1.9,5.9,7.9,9.9,13.9,16.9,19.9,23.9,27.9,C0.1
zymosterol ester,0.0,0.00019922358163246973,0.0002238825539732043,0.0003593551901647136,0.0004494933522361448,0.0005554431066274734,0.0007962161686182174,0.0010061067474982832,0.0012533688452328893,0.0016471559658433703,0.0019231647579588639,4.733749470925727e-05
triglyceride,0.001364787788304443,0.001366061540629305,0.001535148760475235,0.002464093064408342,0.0030821796651506993,0.0038086908390500885,0.005459716446545928,0.006898987503776673,0.008594535476141373,0.011294868844981898,0.013187605029916878,0.0014676862302116709
phosphatidylglycerol,0.0005457404324319639,0.00037494751387204993,0.00042042447653781824,0.0006684451413543991,0.000832130591639708,0.001023474243396744,0.0014533285869517529,0.0018235592489781159,0.0022556739685007984,0.0029364840290864933,0.003396123860797429,0.0011887481451778779
phosphatidylethanolamine,0.007474999924799907,0.00678841569814624,0.0074351986672620855,0.010689370828325048,0.012650436035781991,0.014807154131930657,0.01902246537567449,0.022152901364973852,0.025419575460568947,0.029938353720346415,0.03130873932419597,0.014400527426549146
phosphatidylcholine,0.006729466280762318,0.005557713229430921,0.00598552210354659,0.008005242140934623,0.009135933809352627,0.010319755828671505,0.012337868077778187,0.013619092917987704,0.014807013883567746,0.016229405115360057,0.015788945814651675,0.008435124855615006
phosphatidyl-L-serine(1-),0.0006671974670878756,0.0006066160187118377,0.0006616544664228052,0.0009344192169991912,0.001095974654982263,0.0012716052495763037,0.001604865401836302,0.0018444245723283931,0.002088415469712339,0.0024163932893767805,0.002482311235845652,0.0007408620866084219
lysophosphatidylcholine,0.0001396179477976281,0.0001899609230146954,0.00020910444661346352,0.0003071499999818061,0.000367444607891892,0.00043465965236005747,0.000570458280670485,0.0006749924056339478,0.0007870386896402794,0.0009469674679880481,0.0010118133613837585,0.00017698874017982975
ergosteryl ester,0.00047486168675790026,0.0008913982891601841,0.0010017306307642628,0.0016078780842257523,0.0020111835565231467,0.0024852339388419585,0.0035625189858383933,0.00450162319493505,0.005607933421835622,0.007369825039616596,0.008604733790970825,0.0018661473575171893
(1->4)-beta-D-mannan,0.44067558797018114,0.41885251459100215,0.4263802151343923,0.44783746251205026,0.45263952476176783,0.45395216191841364,0.4267519445869071,0.39384323183073633,0.3575516008734867,0.3081545353323412,0.23543446500977153,0.4456764502169419
ergosterol,0.012328092180391952,0.00802018943034239,0.009012846598267543,0.014466264538500063,0.018094688331024164,0.02235953997513016,0.03205125779628509,0.0404996524101977,0.05045209804956904,0.06630188278957178,0.07741023462892811,0.018120208924260753
M(IP)2C,9.592563631467528e-07,1.9028955808840655e-07,2.1384275357610705e-07,3.4324049050334766e-07,4.293367055161994e-07,5.305355356295033e-07,7.60512216643229e-07,9.609913779858781e-07,1.1971664948056117e-06,1.573296900411491e-06,1.8369306562437983e-06,1.150278899443077e-06
IPC,2.4288947449285722e-05,4.818259709094867e-06,5.414645132329331e-06,8.69110284549716e-06,1.0871134130924722e-05,1.343357992012019e-05,1.9256811947051057e-05,2.4333151673170228e-05,3.0313362143031108e-05,3.983741509534824e-05,4.651297737029374e-05,2.912575283727223e-05
Glucosylceramide,1.7177167297686834e-05,3.407467777335736e-06,3.829236757472345e-06,6.146388018251353e-06,7.688141681354383e-06,9.50035200945363e-06,1.3618684926585464e-05,1.7208826992292028e-05,2.1438241070470214e-05,2.8174034529596726e-05,3.2895379128337946e-05,2.0597760779940872e-05
Ceramide,4.2843243889512315e-05,4.308253615513893e-05,4.841516800907988e-05,7.771198449870333e-05,9.720504415402938e-05,0.00012011756815856176,0.00017218718036873635,0.00021757852214913996,0.00027105224602022674,0.00035621459584340883,0.0004159071303666095,4.91771482569733e-05
1-phosphatidyl-1D-myo-inositol(1-),0.00203108800889463,0.0020837389712790345,0.0022872107677940562,0.0033188822036260774,0.003946105233253093,0.004639984357827272,0.006016126316146514,0.0070544606561473095,0.008150897153081947,0.009688806001555004,0.010226664551044916,0.0029150148612073633
"1,2-diglyceride",0.0003316859778177128,0.0009377130084990536,0.0010537833756760482,0.00169146545076871,0.0021157607860798565,0.0026144892970457463,0.0037478858648352484,0.004735931822962857,0.005899922860648495,0.0077537222339652346,0.009053158557102566,0.000742181591106265
glycogen,0.3614767894557891,0.4796135450384485,0.47018104082217543,0.34988572582994415,0.23587175686649592,0.08950727819933035,-0.2738847642268985,-0.5236359106871661,-0.6590589637098466,-0.4347695684415377,0.5946609001584506,0.3888545115661091
chitin,0.08791074676420702,0.08355724329123479,0.08505895066456069,0.08933947517906075,0.0902974426701766,0.09055930179000915,0.08513310740375374,0.07856812040872502,0.07132827218761442,0.06147400970450035,0.04696702119845036,0.08890837301485234
MIPC,4.6774408208809055e-06,9.278758660660143e-07,1.0427243585675403e-06,1.6736851023276928e-06,2.093502020598864e-06,2.5869615229137503e-06,3.708360442886349e-06,4.685925995465756e-06,5.837550877549946e-06,7.671619710259867e-06,8.957140713618774e-06,5.608887974433342e-06
DNA,0.025883289209682882,0.0145363993664078,0.013904453456276054,0.011181774128057865,0.00988232302754138,0.008690297883685565,0.006263749239950776,0.0047430621321174656,0.00352817293283966,0.002331384907305586,0.0013637943044279828,0.02610577353809093
Biomass,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
