"","Type","FileName","Analyte_Cer d36:2","Analyte_Cer e42:0","Analyte_Cer e44:0","Analyte_Cer t36:0","Analyte_Cer t36:1","Analyte_Cer t36:2","Analyte_Cer t42:0","Analyte_Cer t44:0","Analyte_Co Q7","Analyte_Co Q8","Analyte_Co Q9","Analyte_DG 32:1","Analyte_DG 32:2","Analyte_DG 33:1","Analyte_DG 34:2","Analyte_DG 34:3","Analyte_DG 34:4","Analyte_DG 35:1","Analyte_DG 35:2","Analyte_DG 35:3","Analyte_DG 35:4","Analyte_DG 36:1","Analyte_DG 36:3","Analyte_DG 36:4","Analyte_DG 36:5","Analyte_DG 36:6","Analyte_EE 18:0","Analyte_EE 18:1","Analyte_EE 18:2","Analyte_EE 18:3","Analyte_HexCer t34:2","Analyte_HexCer t36:1","Analyte_HexCer t36:2","Analyte_HexCer t44:2","Analyte_LPC 16:1","Analyte_LPC 17:1","Analyte_LPC 18:1","Analyte_LPC 18:2","Analyte_LPC 18:3","Analyte_LPE 16:0","Analyte_LPE 18:1","Analyte_LPE 18:2","Analyte_LPE 18:3","Analyte_PC 32:1","Analyte_PC 32:2","Analyte_PC 32:3","Analyte_PC 33:1","Analyte_PC 33:2","Analyte_PC 34:3","Analyte_PC 34:4","Analyte_PC 34:5","Analyte_PC 35:1","Analyte_PC 35:2","Analyte_PC 35:3","Analyte_PC 35:4","Analyte_PC 35:5","Analyte_PC 36:3","Analyte_PC 36:5","Analyte_PC 37:2","Analyte_PC 37:3","Analyte_PC 37:4","Analyte_PC 38:3","Analyte_PC 38:5","Analyte_PE 33:1","Analyte_PE 33:2","Analyte_PE 34:2","Analyte_PE 34:3","Analyte_PE 35:2","Analyte_PE 36:1","Analyte_PE 36:3","Analyte_PE 36:4","Analyte_PE 36:5","Analyte_PE 36:6","Analyte_PG 34:0","Analyte_PG 36:0","Analyte_PI 33:2","Analyte_PI 34:3","Analyte_PI 35:2","Analyte_PI 36:1","Analyte_PI 36:2","Analyte_PI 36:3","Analyte_PI 36:4","Analyte_PS 34:2","Analyte_PS 36:3","Analyte_PS 36:4","Analyte_TG 48:1","Analyte_TG 48:2","Analyte_TG 48:4","Analyte_TG 50:1","Analyte_TG 50:2","Analyte_TG 50:3","Analyte_TG 50:4","Analyte_TG 50:5","Analyte_TG 51:3","Analyte_TG 51:4","Analyte_TG 51:5","Analyte_TG 52:2","Analyte_TG 52:3","Analyte_TG 52:4","Analyte_TG 52:5","Analyte_TG 52:6","Analyte_TG 52:7","Analyte_TG 53:3","Analyte_TG 53:4","Analyte_TG 53:5","Analyte_TG 53:6","Analyte_TG 53:7","Analyte_TG 53:9","Analyte_TG 54:2","Analyte_TG 54:4","Analyte_TG 54:5","Analyte_TG 54:7","Analyte_TG 54:8","Analyte_ZE 18:1","Analyte_ZE 18:2","ESTD_Cer d34:1","ESTD_Cer d36:1","ESTD_Cer d42:0","ESTD_Cer d42:1","ESTD_Cer d42:2","ESTD_Cer t42:1","ESTD_ChE 16:0","ESTD_ChE 18:0","ESTD_ChE 18:2","ESTD_Cholesterol","ESTD_Co Q10","ESTD_DG 32:0","ESTD_DG 34:1","ESTD_DG 36:2","ESTD_DG 38:4","ESTD_DG 40:6","ESTD_Ergosterol","ESTD_GalCer d34:1","ESTD_GluCer d34:1","ESTD_HexCer d34:1","ESTD_HexCer d36:1","ESTD_HexCer d42:2","ESTD_LPC 16:0","ESTD_LPC 18:0","ESTD_LPE 18:0","ESTD_PC 32:0","ESTD_PC 34:0","ESTD_PC 34:1","ESTD_PC 34:2","ESTD_PC 36:0","ESTD_PC 36:1","ESTD_PC 36:2","ESTD_PC 36:2 (6Z)/(9E)","ESTD_PC 36:2 (9Z)","ESTD_PC 36:4","ESTD_PC 36:4 (16/20)","ESTD_PC 36:4 (Z)","ESTD_PC 36:6","ESTD_PC 38:4","ESTD_PC 38:6","ESTD_PC 40:6","ESTD_PC P-36:1","ESTD_PE 34:1","ESTD_PE 36:2","ESTD_PG 34:1","ESTD_PG 36:2","ESTD_PI 34:1","ESTD_PS 34:1","ESTD_PS 36:2","ESTD_Sitosterol","ESTD_SPH d18:1","ESTD_Stigmasterol","ESTD_TG 42:0","ESTD_TG 48:0","ESTD_TG 48:3","ESTD_TG 54:0","ESTD_TG 54:3","ESTD_TG 54:6","ESTD_TG 54:9","ESTD_TG 60:3","ESTD_TG 66:3","ISTD_Cer d34:1","ISTD_Cer d36:1","ISTD_Cer d36:2","ISTD_Cer d42:0","ISTD_Cer d42:1","ISTD_Cer d42:2","ISTD_Cer e42:0","ISTD_Cer e44:0","ISTD_Cer t36:0","ISTD_Cer t36:1","ISTD_Cer t36:2","ISTD_Cer t42:0","ISTD_Cer t42:1","ISTD_Cer t44:0","ISTD_Co Q10","ISTD_Co Q7","ISTD_Co Q8","ISTD_Co Q9","ISTD_DG 32:1","ISTD_DG 32:2","ISTD_DG 33:1","ISTD_DG 34:1","ISTD_DG 34:2","ISTD_DG 34:3","ISTD_DG 34:4","ISTD_DG 35:1","ISTD_DG 35:2","ISTD_DG 35:3","ISTD_DG 35:4","ISTD_DG 36:1","ISTD_DG 36:2","ISTD_DG 36:3","ISTD_DG 36:4","ISTD_DG 36:5","ISTD_DG 36:6","ISTD_EE 18:0","ISTD_EE 18:1","ISTD_EE 18:2","ISTD_EE 18:3","ISTD_Ergosterol","ISTD_HexCer t34:2","ISTD_HexCer t36:1","ISTD_HexCer t36:2","ISTD_HexCer t44:2","ISTD_LPC 16:0","ISTD_LPC 16:1","ISTD_LPC 17:1","ISTD_LPC 18:0","ISTD_LPC 18:1","ISTD_LPC 18:2","ISTD_LPC 18:3","ISTD_LPE 16:0","ISTD_LPE 18:0","ISTD_LPE 18:1","ISTD_LPE 18:2","ISTD_LPE 18:3","ISTD_PC 32:1","ISTD_PC 32:2","ISTD_PC 32:3","ISTD_PC 33:1","ISTD_PC 33:2","ISTD_PC 34:0","ISTD_PC 34:1","ISTD_PC 34:2","ISTD_PC 34:3","ISTD_PC 34:4","ISTD_PC 34:5","ISTD_PC 35:1","ISTD_PC 35:2","ISTD_PC 35:3","ISTD_PC 35:4","ISTD_PC 35:5","ISTD_PC 36:0","ISTD_PC 36:1","ISTD_PC 36:2","ISTD_PC 36:3","ISTD_PC 36:4","ISTD_PC 36:5","ISTD_PC 36:6","ISTD_PC 37:2","ISTD_PC 37:3","ISTD_PC 37:4","ISTD_PC 38:3","ISTD_PC 38:4","ISTD_PC 38:5","ISTD_PE 33:1","ISTD_PE 33:2","ISTD_PE 34:1","ISTD_PE 34:2","ISTD_PE 34:3","ISTD_PE 35:2","ISTD_PE 36:1","ISTD_PE 36:2","ISTD_PE 36:3","ISTD_PE 36:4","ISTD_PE 36:5","ISTD_PE 36:6","ISTD_PG 34:0","ISTD_PG 34:1","ISTD_PG 36:0","ISTD_PI 33:2","ISTD_PI 34:1","ISTD_PI 34:3","ISTD_PI 35:2","ISTD_PI 36:1","ISTD_PI 36:2","ISTD_PI 36:3","ISTD_PI 36:4","ISTD_PS 34:1","ISTD_PS 34:2","ISTD_PS 36:2","ISTD_PS 36:3","ISTD_PS 36:4","ISTD_SPH d18:1","ISTD_TG 48:1","ISTD_TG 48:2","ISTD_TG 48:3","ISTD_TG 48:4","ISTD_TG 50:1","ISTD_TG 50:2","ISTD_TG 50:3","ISTD_TG 50:4","ISTD_TG 50:5","ISTD_TG 51:3","ISTD_TG 51:4","ISTD_TG 51:5","ISTD_TG 52:2","ISTD_TG 52:3","ISTD_TG 52:4","ISTD_TG 52:5","ISTD_TG 52:6","ISTD_TG 52:7","ISTD_TG 53:3","ISTD_TG 53:4","ISTD_TG 53:5","ISTD_TG 53:6","ISTD_TG 53:7","ISTD_TG 53:9","ISTD_TG 54:2","ISTD_TG 54:3","ISTD_TG 54:4","ISTD_TG 54:5","ISTD_TG 54:6","ISTD_TG 54:7","ISTD_TG 54:8","ISTD_TG 54:9","ISTD_ZE 18:1","ISTD_ZE 18:2"
"1","AreaQC_mean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70512280.8,153986384,288880307.2,231248748.8,188255072,128175801.6,1875149.4,1688764.8,4546546.2,10313348.4,401056345.6,25471006,46274365.6,90803272,151015891.2,145277115.2,1661481.8,115052340,28595156.4,167127462.4,78974398.4,100871683.2,381118355.2,610057894.4,69133119.2,307785260.8,158990294.4,221319750.4,157885107.2,286514800,322784441.6,787004505.6,544316966.4,214837555.2,717540915.2,342118080,469855891.2,285528028.8,319928160,231372380.8,285179094.4,374430316.8,14496557.4,32682089.2,2070272,4945696.8,7144815.6,23180382.4,36499575.6,571016,87059195.2,2874535.2,319786963.2,282115334.4,354531206.4,101882085.6,965112704,264916489.6,148730940.8,334167820.8,294723680,190229.6,805764.6,246786.2,NA,NA,NA,3064014.6,2361531,78446.2,1358053.2,355478.6,588506.4,6148,502914.8,NA,568057.6,56482734.4,506427,130658.4,238818,10525.8,2716292.6,9260958.2,1990123.6,3150754,18118,374740.4,559988.8,856892.8,1154845.8,7979096.4,11229991.6,18070734.8,28250794.8,9072607.8,90547,526445.8,484113.2,289862.2,13240941.6,236015,1349708.2,4605488.6,NA,5959713.8,1999108,443030.4,1727396.6,6601554.2,14065704,10845120.4,8117887,1082231,6574629.2,7557451.2,7908841.8,4382836.8,3823908.6,1756760.2,1242210.4,1670784.8,24609.6,19268906.4,83944902.4,79714408,23941072.8,2907652,924808.4,6143939.8,5583840.4,4344971.2,1904811,626738.6,10499811,37462176,85506785.6,125841630.4,107123371.2,49109241.6,64876.6,310730,754254.6,1560476.6,514812,1251075.4,365425.4,97040,17126048.2,53280655.2,1944948.4,3747243.8,3729430.2,20646318.8,15175778.8,17480858,20243632.4,2584836,520252,38060,4087690.8,NA,1557281.4,235711.4,118860.4,760157.8,NA,506722.8,NA,5627327.4,9324348.8,1950548,419807.8,148289.2,196871.6,520999,1712216.4,1142344.2,396141.4,316156.6,8420945.4,13750796.6,10609416.6,4475097.2,2771030,2955677,1885930.2,16258844.2,54662419.2,73517899.2,61982208.8,18119116.4,6328182.8,4511838,6209840,8328615.4,6827876.6,4215510.6,NA,16841119,64512669.6,111982702.4,152635825.6,145018112,65819800.8,35498035.2,9802302.4,141972,31482.4
"2","AreaQC_sd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8966437.63688229,11002703.6340507,47313690.1001535,19981185.3005752,15785343.7155559,15531292.7922554,129253.414201715,282679.964643234,1825875.69361093,782754.056721714,48457594.9783021,1947133.71749092,4667133.88560954,7885833.03007209,13548510.0964091,14252937.4760092,100555.879408914,42897703.5534554,2188297.66181633,8099059.01540351,5119801.16226214,7241808.47255071,34519324.1528545,52111327.0167237,4907693.08685081,18209887.3480549,11452619.641327,13263517.0938226,9502799.01878111,22102098.6242954,24032341.3216816,53510043.4768192,62469447.4524546,44699241.7954408,37628808.1956185,17129468.2570985,58818540.8522975,23600991.33713,20278737.6938775,14425785.1150873,16984494.4769077,25629106.257015,2466676.25101427,1977102.1180195,171900.127706468,278211.377068228,187846.736509581,2713625.66659567,5336909.26122871,48920.2393493736,7968483.37338161,251234.591087095,36135767.5014108,54387887.1828541,43836282.9413255,112623389.132134,143804177.114581,39018854.5955788,10246619.1536801,49897966.4128436,31814094.0264265,34453.5731136844,49437.0917055201,20282.3659911757,NA,NA,NA,251681.813841008,285635.289037437,6689.23020234765,142753.254552042,42155.8490046162,88426.347919045,2726.38781173919,86158.117355244,NA,47439.7035330112,4352691.27176702,73361.1820276909,11580.0388514029,28938.6470917353,3895.48696570788,302328.808637715,830586.76616787,928692.82323721,156615.921468732,4108.32307639017,39890.2745202386,60067.0881281921,65905.7203033242,147046.566318973,669416.110818077,908299.859853452,1379794.32397756,1724225.05441059,401523.42390289,25491.1236806069,65116.820950504,91329.1728813964,72949.6147913065,872352.833071745,126810.551359104,762795.394663405,2419393.9128489,NA,495069.757994467,261512.66102428,61247.439328514,141108.635752033,587574.105273284,1737540.76075642,1615116.97727929,692748.03190951,87306.8138291623,445912.579287914,660755.832707665,983486.721269382,253185.817588979,271390.830033551,131394.010781314,93642.4363619401,142077.535517407,6629.70808557964,1167375.94410832,5074002.88478404,4721377.60720237,1860329.35413469,264542.638131361,61924.6706030803,378071.694826127,454321.193182532,421978.019268421,195403.789990113,105568.12089973,783874.550051856,2423915.81829238,4101417.89734779,6501558.03714131,8370189.49237657,3771873.36041347,37719.2433553485,119166.041119104,436614.531860542,110076.837530881,341268.619760886,74964.5361107504,86743.3391206495,53259.1903759342,929511.302328917,3532571.07425784,511924.570607135,264006.848555487,217761.216344187,1387357.40453684,732469.016576947,1768450.83633939,1219796.70230199,182347.915399382,59698.3423387953,6778.15516936578,248687.49891621,NA,104969.375292511,18690.629398177,15264.987530293,49755.2161456465,NA,27893.4922105498,NA,363048.784405485,664269.235711846,125055.659390129,55963.846666397,19246.8016226073,17608.3248436641,77849.6351243858,199484.632811152,132496.296582961,72628.9272142994,32666.0173620844,1345418.13978566,2105196.75610352,1499869.43797229,820828.972289112,420832.740885854,324870.608385862,226956.704725152,2080579.26571753,8645006.86420799,9861729.02137811,7892780.05763718,1563412.506115,550026.592218685,625892.403204417,1027940.2804728,771590.053626795,782951.665105388,777039.777223663,NA,2908080.4284703,10189145.3220617,17705492.2857291,20742002.9426471,17882802.6314222,5847595.29667668,3026477.62401429,721838.673225742,22754.091313432,15475.9313225408
"3","AreaQC_rsd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12716136161181,0.0714524450035185,0.163783023352287,0.0864055931297442,0.0838508282823631,0.121171801528686,0.0689296619254522,0.167388593511207,0.401596203643753,0.0758971796901299,0.120824905303037,0.0764451045824777,0.100857868608134,0.0868452518987652,0.0897157907604964,0.0981086212813867,0.0605218061425131,0.372853812042897,0.076526864592226,0.0484603720962349,0.0648286187167985,0.0717922834517617,0.090573764506146,0.0854202978030075,0.0709890302020512,0.0591642605000757,0.0720334513785704,0.0599292068143532,0.0601880645192424,0.0771412109402215,0.0744532208632995,0.0679920420989509,0.114766673296287,0.208060651936896,0.0524413415298139,0.0500688775556628,0.125184214892095,0.0826573539428643,0.0633852852899148,0.062348777607804,0.0595572915772178,0.0684482668926208,0.170156002073587,0.060494973436995,0.0830326293870892,0.0562532214001126,0.026291334448097,0.117065612627498,0.146218392227791,0.0856722742434075,0.0915294858294488,0.0874000746580161,0.112999501730191,0.192786001152776,0.123645767001586,1.10542877551904,0.149002470404308,0.147287375936824,0.0688936619278083,0.14932008202761,0.107945496698557,0.181115731272549,0.0613542611645139,0.0821859811900977,NA,NA,NA,0.0821411927479093,0.120953436155374,0.0852715644906656,0.105116098951088,0.118588992430532,0.150255541688323,0.443459305748079,0.171317522083749,NA,0.0835121359753153,0.0770623327288316,0.144860329381512,0.0886283534116664,0.121174480532185,0.370089396122659,0.111302003560925,0.0896869144888128,0.466650826731169,0.0497074419230228,0.226753674599303,0.10644775562026,0.107264802667825,0.0769124449444834,0.127330043819679,0.0838962305077649,0.0808816152501353,0.076355186396602,0.0610327980723073,0.0442566715936834,0.281523669261344,0.123691405554957,0.188652515323681,0.251669982465138,0.0658829907588857,0.537298694401221,0.565155783052518,0.525328390314308,NA,0.0830693846396562,0.13081467385668,0.138246583820239,0.0816886149666112,0.0890054201589807,0.123530308952643,0.148925684336275,0.0853360033108998,0.080672992946203,0.0678232286146136,0.0874310419242489,0.124352812477471,0.0577675667934931,0.0709721016955142,0.0747933672343635,0.0753837162866613,0.0850364065542174,0.269395198848402,0.060583404157712,0.0604444431968753,0.0592286604850954,0.0777045109747418,0.0909815335987115,0.0669594594978596,0.0615357095175521,0.081363570703513,0.0971187149107964,0.1025843456333,0.168440432581829,0.0746560628616892,0.0647030172057378,0.0479659932082372,0.0516646042845716,0.078135979092269,0.0768057749931424,0.581399816811431,0.383503495378959,0.578868901642153,0.0705405243057673,0.662899504597573,0.0599200784467111,0.237376326661063,0.548837493568984,0.0542747101651225,0.0663011943264887,0.263207276145288,0.070453608744509,0.0583899428776512,0.0671963567925165,0.0482656624236607,0.101164990662323,0.0602558215936576,0.0705452552499971,0.114748895417596,0.178091307655433,0.0608381384707987,NA,0.0674055281803988,0.079294550022515,0.128427866053732,0.0654537993896089,NA,0.0550468465412446,NA,0.0645153122609295,0.0712402817569251,0.06411308995735,0.133308258365845,0.129792335669808,0.0894406549429382,0.149423770725828,0.11650667100908,0.115986317068849,0.183340916183715,0.10332226928707,0.159770438576369,0.153096349058317,0.141371528192444,0.183421484630348,0.15186870617996,0.109914110501879,0.120342049098717,0.127966000542494,0.158152657542972,0.134140517189562,0.12733944482529,0.0862852509802854,0.0869169885893128,0.138722268663994,0.165534100793708,0.0926432566002261,0.114669861652946,0.184328744713313,NA,0.172677387320302,0.157940221436159,0.158109171383322,0.135892100436525,0.123314270092154,0.0888424945928532,0.0852576095257884,0.0736397066495054,0.160271682539036,0.491574064319773
"4","RTQC_mean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.124,17.732,20.978,20.754,19.912,20.206,23.278,23.632,22.892,14.428,21.782,18.594,18.682,18.784,18.706,18.314,12.488,13.934,14.292,13.94,16.126,18.792,4.838,5.932,5.926,16.18,18.01,16.234,14.562,19.772,18.074,16.978,16.978,16.438,12.768,14.008,12.768,9.76,16.288,13.326,15.716,18.97,16.112,16.274,13.814,13.004,13.152,14.406,14.428,16.252,4.228,15.604,21.608,22.384,21.626,23.024,22.464,21.766,20.872,22.96,23.622,16.126,17.74,16.994,NA,NA,NA,19.968,20.742,17.626,17.008,16.106,20.376,20.336,21.024,NA,18.544,20.178,21.202,17.41,16.114,18.094,18.678,17.704,16.272,14.852,19.222,18.348,17.1,15.882,19.726,18.776,17.794,16.676,15.282,13.6,23.046,22.968,22.67,22.418,12.722,11.998,NA,14.416,NA,4.842,4.046,4.618,5.926,4.994,4.35,3.612,4.866,5.93,5.018,4.398,3.678,14.028,12.06,10.526,15.404,13.338,18.414,16.254,14.562,12.81,10.79,9.394,17.8,16.338,13.572,11.884,10.224,20.172,18.102,16.76,14.746,12.996,11.218,9.768,17.064,15.43,13.222,16.77,15.806,13.366,15.146,13.238,16.118,14.502,12.412,12.06,17.662,16.28,14.716,12.814,11.24,9.824,12.75,13.802,15.162,NA,13.152,10.094,12.656,15.562,NA,11.666,NA,14.424,12.662,14.582,12.686,10.98,4.316,22.166,21.938,21.662,21.394,22.382,22.166,21.944,21.724,21.448,22.07,21.874,21.614,22.378,22.192,21.986,21.768,21.474,21.162,22.286,22.094,21.886,21.628,21.362,NA,22.586,22.392,22.202,22.006,21.782,21.526,21.218,20.876,22.838,22.572
"5","RTQC_sd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.109681356665571,0.0884307638777364,0.0465832587954081,0.0487852436706022,0.0609918027279079,0.0638748776906852,0.0465832587954081,0.0460434577328858,0.0334664010613625,0.141315250415516,0.0277488738510222,0.0650384501660371,0.0785493475466222,0.0826438140455773,0.0698569967862904,0.0763544366752839,0.131034346642398,0.143979165159407,0.0414728827066553,0.157321327225523,0.10876580344943,0.0779102047231297,0.0535723809439154,0.0664830805543786,0.0702139587261678,0.11,0.0681909084849286,0.110136279218067,0.124779806058512,0.113666177907062,0.0760263112349923,0.077265775088327,0.077265775088327,0.117770964163498,0.119457105272144,0.163615402697913,0.119457105272144,0.107004672795163,0.102810505299799,0.15009996668887,0.104546640309481,0.0777817459305207,0.110770032048384,0.109909053312273,0.165620047095754,0.155016128193166,0.15546703830716,0.125817327900413,0.141315250415516,0.117132403714771,0.0580517010947999,0.118025420990565,0.0294957624075052,0.0270185121722125,0.0364691650576213,0.0487852436706017,0.0397492138287039,0.0343511280746362,0.0449444101084878,0.0452769256906865,0.0554075807087797,0.0920869154657703,0.0897217922246311,0.0829457654133109,NA,NA,NA,0.0571839138219829,0.0491934955049951,0.0928977932999485,0.0962808392152872,0.0983869910099916,0.0581377674149941,0.149264865256362,0.0545893762558254,NA,0.08324662155307,0.0637965516309459,0.049699094559156,0.0953939201416939,0.0931665175908179,0.0773304597167255,0.0852642949891682,0.0829457654133115,0.0892748564826629,0.139534941860453,0.0664830805543786,0.0690651865993275,0.0961769203083568,0.110995495404092,0.0642650760522381,0.0650384501660366,0.0763544366752839,0.0950263121456374,0.110995495404093,0.156684396159925,0.0391152144312162,0.0637965516309455,0.0282842712474632,0.0349284983931467,0.122759928315391,0.113004424692133,NA,0.11458621208505,NA,0.0408656334834052,0.053665631459995,0.128530152104477,0.0702139587261678,0.053665631459995,0.0353553390593274,0.0554075807087802,0.0472228758124706,0.0681909084849292,0.0516720427310553,0.040865633483405,0.0526307894677631,0.152708873350569,0.131909059582729,0.110136279218067,0.137040140105007,0.175413796492751,0.874488421878757,0.0991463564635633,0.127553910171347,0.125099960031968,0.11916375287813,0.1161034021896,0.0919238815542513,0.127945300812495,0.126570138658373,0.151426549851735,0.12280065146407,0.0719027120489906,0.0576194411635516,0.117686022959398,0.120540449642434,0.142758537397944,0.124177292610203,0.105924501414922,0.500279921643873,0.527019923722054,0.031144823004795,0.0982344135219429,0.0181659021245853,0.120747670784988,0.138130373198656,0.0204939015319188,0.113225438837746,0.151228304229069,0.0342052627529746,0.131909059582729,0.0903880523078134,0.107004672795163,0.136857590216985,0.144326019830106,0.15182226450689,0.126412024744484,0.162172747402268,0.155627761019684,0.138996402831153,NA,0.166643331699771,0.143631472874158,0.11674759098157,0.117770964163498,NA,0.164711869639077,NA,0.143979165159408,0.139176147381655,0.115412304370028,0.126214103807776,0.202113829314078,0.0433589667773574,0.0313049516849966,0.0349284983931453,0.0334664010613625,0.0450555213042749,0.0334664010613637,0.0357770876399975,0.0320936130717621,0.0371483512420129,0.0349284983931467,0.0393700393700591,0.016733200530681,0.0260768096208101,0.0303315017762063,0.0389871773792358,0.0364691650576213,0.0420713679359253,0.0336154726279434,0.050199601592045,0.0439317652729771,0.030495901363954,0.0270185121722125,0.0356370593624112,0.039623225512318,NA,0.030495901363954,0.0277488738510235,0.0327108544675926,0.0421900462194572,0.0277488738510222,0.0421900462194585,0.0408656334834046,0.043358966777357,0.0476445169982877,0.0396232255123183
